Year,Mon,Day,Jday,Hr,Min,Rain[mm/h],Month+year,Lat,Lon
2015,6,19,170,9,30,1.12,6/2015,47.35908,-123.99138
2015,6,19,170,9,31,1.12,6/2015,47.35908,-123.99138
2015,6,19,170,9,32,1.12,6/2015,47.35908,-123.99138
2015,6,19,170,9,33,1.12,6/2015,47.35908,-123.99138
2015,6,19,170,9,34,1.12,6/2015,47.35908,-123.99138
2015,6,19,170,9,35,1.11,6/2015,47.35908,-123.99138
2015,6,24,175,18,17,3.05,6/2015,47.35908,-123.99138
2015,6,24,175,18,18,3.05,6/2015,47.35908,-123.99138
2015,6,24,175,18,19,3.05,6/2015,47.35908,-123.99138
2015,6,24,175,18,20,3.05,6/2015,47.35908,-123.99138
2015,6,24,175,18,21,3.05,6/2015,47.35908,-123.99138
2015,6,24,175,18,34,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,35,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,36,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,37,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,38,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,39,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,40,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,41,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,42,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,43,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,44,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,45,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,46,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,47,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,48,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,49,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,50,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,51,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,52,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,53,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,54,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,55,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,56,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,57,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,58,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,18,59,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,19,0,1.09,6/2015,47.35908,-123.99138
2015,6,24,175,19,1,1.09,6/2015,47.35908,-123.99138
2015,6,30,181,9,7,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,9,8,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,9,9,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,9,10,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,9,11,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,13,20,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,13,21,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,13,22,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,13,23,3.05,6/2015,47.35908,-123.99138
2015,6,30,181,13,24,3.05,6/2015,47.35908,-123.99138
2015,7,11,192,20,41,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,20,42,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,20,43,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,20,44,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,20,45,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,22,56,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,22,57,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,22,58,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,22,59,3.05,7/2015,47.35908,-123.99138
2015,7,11,192,23,0,3.05,7/2015,47.35908,-123.99138
2015,9,13,256,17,37,3.05,9/2015,47.35984,-123.99312
2015,9,13,256,17,38,3.05,9/2015,47.35984,-123.99312
2015,9,13,256,17,39,3.05,9/2015,47.35984,-123.99312
2015,9,13,256,17,40,3.05,9/2015,47.35984,-123.99312
2015,9,13,256,17,41,3.05,9/2015,47.35984,-123.99312
2015,9,15,258,16,37,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,38,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,39,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,40,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,41,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,42,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,43,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,44,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,45,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,46,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,47,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,48,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,49,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,50,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,51,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,52,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,53,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,54,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,55,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,56,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,57,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,58,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,16,59,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,17,0,1.27,9/2015,47.35988,-123.99305
2015,9,15,258,20,22,3.05,9/2015,47.35988,-123.99305
2015,9,15,258,20,23,3.05,9/2015,47.35988,-123.99305
2015,9,15,258,20,24,3.05,9/2015,47.35988,-123.99305
2015,9,15,258,20,25,3.05,9/2015,47.35988,-123.99305
2015,9,15,258,20,26,3.05,9/2015,47.35988,-123.99305
2015,9,15,258,20,50,9.22,9/2015,47.35988,-123.99305
2015,9,15,258,20,51,5.01,9/2015,47.35988,-123.99305
2015,9,15,258,20,52,5.01,9/2015,47.35988,-123.99305
2015,9,15,258,20,53,9.22,9/2015,47.35988,-123.99305
2015,9,15,258,20,54,14.23,9/2015,47.35988,-123.99305
2015,9,15,258,20,55,9.54,9/2015,47.35988,-123.99305
2015,9,15,258,20,56,3.89,9/2015,47.35988,-123.99305
2015,9,15,258,20,57,0.33,9/2015,47.35988,-123.99305
2015,9,15,258,21,0,2.16,9/2015,47.35988,-123.99305
2015,9,15,258,21,1,6.12,9/2015,47.35988,-123.99305
2015,9,15,258,21,2,8.11,9/2015,47.35988,-123.99305
2015,9,15,258,21,3,7.71,9/2015,47.35988,-123.99305
2015,9,15,258,21,4,6.52,9/2015,47.35988,-123.99305
2015,9,15,258,21,5,5.06,9/2015,47.35988,-123.99305
2015,9,15,258,21,6,3.82,9/2015,47.35988,-123.99305
2015,9,15,258,21,7,2.94,9/2015,47.35988,-123.99305
2015,9,15,258,21,8,2.41,9/2015,47.35988,-123.99305
2015,9,15,258,21,9,2.17,9/2015,47.35988,-123.99305
2015,9,15,258,21,10,2.02,9/2015,47.35988,-123.99305
2015,9,15,258,21,11,1.88,9/2015,47.35988,-123.99305
2015,9,15,258,21,12,1.77,9/2015,47.35988,-123.99305
2015,9,15,258,21,13,1.68,9/2015,47.35988,-123.99305
2015,9,15,258,21,14,1.61,9/2015,47.35988,-123.99305
2015,9,15,258,21,15,1.56,9/2015,47.35988,-123.99305
2015,9,15,258,21,16,1.54,9/2015,47.35988,-123.99305
2015,9,15,258,21,17,1.54,9/2015,47.35988,-123.99305
2015,9,15,258,21,18,1.56,9/2015,47.35988,-123.99305
2015,9,15,258,21,19,1.61,9/2015,47.35988,-123.99305
2015,9,15,258,21,20,1.68,9/2015,47.35988,-123.99305
2015,9,15,258,21,57,15.24,9/2015,47.35988,-123.99305
2015,9,15,258,21,58,15.24,9/2015,47.35988,-123.99305
2015,9,15,258,21,59,15.24,9/2015,47.35988,-123.99305
2015,9,15,258,22,0,15.24,9/2015,47.35988,-123.99305
2015,9,15,258,23,52,14.58,9/2015,47.35988,-123.99305
2015,9,15,258,23,53,0.66,9/2015,47.35988,-123.99305
2015,9,15,258,23,54,0.66,9/2015,47.35988,-123.99305
2015,9,15,258,23,55,14.58,9/2015,47.35988,-123.99305
2015,9,15,258,23,56,30.48,9/2015,47.35988,-123.99305
2015,9,15,258,23,57,15.24,9/2015,47.35988,-123.99305
2015,9,16,259,1,2,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,1,3,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,1,4,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,1,5,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,1,6,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,1,59,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,2,0,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,2,1,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,2,2,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,2,3,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,2,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,3,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,4,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,5,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,6,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,54,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,55,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,56,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,57,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,3,58,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,5,48,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,5,49,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,5,50,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,5,51,3.05,9/2015,47.35988,-123.99305
2015,9,16,259,5,52,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,0,34,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,0,35,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,0,36,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,0,37,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,0,38,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,0,59,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,1,0,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,1,1,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,1,2,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,1,3,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,2,21,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,2,22,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,2,23,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,2,24,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,2,25,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,2,55,1.31,9/2015,47.35988,-123.99305
2015,9,17,260,2,56,1.32,9/2015,47.35988,-123.99305
2015,9,17,260,2,57,1.33,9/2015,47.35988,-123.99305
2015,9,17,260,2,58,1.34,9/2015,47.35988,-123.99305
2015,9,17,260,2,59,1.34,9/2015,47.35988,-123.99305
2015,9,17,260,3,0,1.34,9/2015,47.35988,-123.99305
2015,9,17,260,3,1,1.34,9/2015,47.35988,-123.99305
2015,9,17,260,3,2,1.34,9/2015,47.35988,-123.99305
2015,9,17,260,3,3,1.34,9/2015,47.35988,-123.99305
2015,9,17,260,3,4,1.33,9/2015,47.35988,-123.99305
2015,9,17,260,3,5,1.32,9/2015,47.35988,-123.99305
2015,9,17,260,3,6,1.31,9/2015,47.35988,-123.99305
2015,9,17,260,3,7,1.3,9/2015,47.35988,-123.99305
2015,9,17,260,3,8,1.29,9/2015,47.35988,-123.99305
2015,9,17,260,3,9,1.28,9/2015,47.35988,-123.99305
2015,9,17,260,3,10,1.26,9/2015,47.35988,-123.99305
2015,9,17,260,3,11,1.25,9/2015,47.35988,-123.99305
2015,9,17,260,3,12,1.23,9/2015,47.35988,-123.99305
2015,9,17,260,3,13,1.21,9/2015,47.35988,-123.99305
2015,9,17,260,3,14,1.19,9/2015,47.35988,-123.99305
2015,9,17,260,3,15,1.17,9/2015,47.35988,-123.99305
2015,9,17,260,3,16,1.15,9/2015,47.35988,-123.99305
2015,9,17,260,3,17,1.14,9/2015,47.35988,-123.99305
2015,9,17,260,3,18,1.12,9/2015,47.35988,-123.99305
2015,9,17,260,3,19,1.11,9/2015,47.35988,-123.99305
2015,9,17,260,3,20,1.1,9/2015,47.35988,-123.99305
2015,9,17,260,3,21,1.09,9/2015,47.35988,-123.99305
2015,9,17,260,3,22,1.08,9/2015,47.35988,-123.99305
2015,9,17,260,3,23,1.07,9/2015,47.35988,-123.99305
2015,9,17,260,3,24,1.06,9/2015,47.35988,-123.99305
2015,9,17,260,3,25,1.06,9/2015,47.35988,-123.99305
2015,9,17,260,3,26,1.05,9/2015,47.35988,-123.99305
2015,9,17,260,3,27,1.05,9/2015,47.35988,-123.99305
2015,9,17,260,3,28,1.05,9/2015,47.35988,-123.99305
2015,9,17,260,3,29,1.05,9/2015,47.35988,-123.99305
2015,9,17,260,3,30,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,3,31,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,3,32,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,3,33,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,3,34,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,3,35,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,3,36,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,3,37,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,38,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,39,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,40,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,41,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,42,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,43,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,44,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,45,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,46,1.03,9/2015,47.35988,-123.99305
2015,9,17,260,3,47,1.04,9/2015,47.35988,-123.99305
2015,9,17,260,6,57,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,6,58,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,6,59,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,7,0,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,7,1,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,9,21,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,9,22,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,9,23,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,9,24,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,9,25,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,10,43,2.98,9/2015,47.35988,-123.99305
2015,9,17,260,10,44,2.87,9/2015,47.35988,-123.99305
2015,9,17,260,10,45,2.82,9/2015,47.35988,-123.99305
2015,9,17,260,10,46,2.82,9/2015,47.35988,-123.99305
2015,9,17,260,10,47,2.87,9/2015,47.35988,-123.99305
2015,9,17,260,10,48,2.98,9/2015,47.35988,-123.99305
2015,9,17,260,10,49,3.15,9/2015,47.35988,-123.99305
2015,9,17,260,10,50,3.37,9/2015,47.35988,-123.99305
2015,9,17,260,10,51,3.62,9/2015,47.35988,-123.99305
2015,9,17,260,10,52,3.8,9/2015,47.35988,-123.99305
2015,9,17,260,10,53,3.89,9/2015,47.35988,-123.99305
2015,9,17,260,10,54,3.88,9/2015,47.35988,-123.99305
2015,9,17,260,10,55,3.8,9/2015,47.35988,-123.99305
2015,9,17,260,10,56,3.76,9/2015,47.35988,-123.99305
2015,9,17,260,10,57,3.78,9/2015,47.35988,-123.99305
2015,9,17,260,10,58,3.85,9/2015,47.35988,-123.99305
2015,9,17,260,10,59,3.96,9/2015,47.35988,-123.99305
2015,9,17,260,11,0,3.95,9/2015,47.35988,-123.99305
2015,9,17,260,11,1,3.79,9/2015,47.35988,-123.99305
2015,9,17,260,11,2,3.49,9/2015,47.35988,-123.99305
2015,9,17,260,11,3,3.07,9/2015,47.35988,-123.99305
2015,9,17,260,11,4,2.72,9/2015,47.35988,-123.99305
2015,9,17,260,11,5,2.47,9/2015,47.35988,-123.99305
2015,9,17,260,11,6,2.32,9/2015,47.35988,-123.99305
2015,9,17,260,11,7,2.27,9/2015,47.35988,-123.99305
2015,9,17,260,11,8,2.33,9/2015,47.35988,-123.99305
2015,9,17,260,11,9,2.46,9/2015,47.35988,-123.99305
2015,9,17,260,11,10,2.56,9/2015,47.35988,-123.99305
2015,9,17,260,11,11,2.61,9/2015,47.35988,-123.99305
2015,9,17,260,11,12,2.6,9/2015,47.35988,-123.99305
2015,9,17,260,11,13,2.54,9/2015,47.35988,-123.99305
2015,9,17,260,11,14,2.42,9/2015,47.35988,-123.99305
2015,9,17,260,11,15,2.27,9/2015,47.35988,-123.99305
2015,9,17,260,11,16,2.12,9/2015,47.35988,-123.99305
2015,9,17,260,11,17,1.99,9/2015,47.35988,-123.99305
2015,9,17,260,11,18,1.89,9/2015,47.35988,-123.99305
2015,9,17,260,11,19,1.8,9/2015,47.35988,-123.99305
2015,9,17,260,11,20,1.74,9/2015,47.35988,-123.99305
2015,9,17,260,11,21,1.7,9/2015,47.35988,-123.99305
2015,9,17,260,11,22,1.68,9/2015,47.35988,-123.99305
2015,9,17,260,11,23,1.68,9/2015,47.35988,-123.99305
2015,9,17,260,11,24,1.7,9/2015,47.35988,-123.99305
2015,9,17,260,11,25,1.74,9/2015,47.35988,-123.99305
2015,9,17,260,11,26,1.8,9/2015,47.35988,-123.99305
2015,9,17,260,11,53,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,11,54,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,11,55,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,11,56,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,11,57,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,11,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,12,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,13,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,14,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,15,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,47,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,48,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,49,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,50,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,12,51,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,19,32,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,19,33,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,19,34,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,19,35,3.05,9/2015,47.35988,-123.99305
2015,9,17,260,19,36,3.05,9/2015,47.35988,-123.99305
2015,9,18,261,18,6,0.83,9/2015,47.35988,-123.99305
2015,9,18,261,18,7,0.75,9/2015,47.35988,-123.99305
2015,9,18,261,18,8,0.69,9/2015,47.35988,-123.99305
2015,9,18,261,18,9,0.64,9/2015,47.35988,-123.99305
2015,9,18,261,18,10,0.6,9/2015,47.35988,-123.99305
2015,9,18,261,18,11,0.58,9/2015,47.35988,-123.99305
2015,9,18,261,18,12,0.56,9/2015,47.35988,-123.99305
2015,9,18,261,18,13,0.56,9/2015,47.35988,-123.99305
2015,9,18,261,18,14,0.58,9/2015,47.35988,-123.99305
2015,9,18,261,18,15,0.6,9/2015,47.35988,-123.99305
2015,9,18,261,18,16,0.64,9/2015,47.35988,-123.99305
2015,9,18,261,18,17,0.69,9/2015,47.35988,-123.99305
2015,9,18,261,18,18,0.75,9/2015,47.35988,-123.99305
2015,9,18,261,18,19,0.83,9/2015,47.35988,-123.99305
2015,9,18,261,18,20,0.92,9/2015,47.35988,-123.99305
2015,9,18,261,18,21,1.02,9/2015,47.35988,-123.99305
2015,9,18,261,18,22,1.13,9/2015,47.35988,-123.99305
2015,9,18,261,18,23,1.26,9/2015,47.35988,-123.99305
2015,9,18,261,18,24,1.4,9/2015,47.35988,-123.99305
2015,9,18,261,18,25,1.55,9/2015,47.35988,-123.99305
2015,9,18,261,18,26,1.71,9/2015,47.35988,-123.99305
2015,9,18,261,18,27,1.89,9/2015,47.35988,-123.99305
2015,9,18,261,18,28,2.07,9/2015,47.35988,-123.99305
2015,9,18,261,18,29,2.2,9/2015,47.35988,-123.99305
2015,9,18,261,18,30,2.29,9/2015,47.35988,-123.99305
2015,9,18,261,18,31,2.32,9/2015,47.35988,-123.99305
2015,9,18,261,18,32,2.3,9/2015,47.35988,-123.99305
2015,9,18,261,18,33,2.23,9/2015,47.35988,-123.99305
2015,9,18,261,18,34,2.1,9/2015,47.35988,-123.99305
2015,9,18,261,18,35,1.94,9/2015,47.35988,-123.99305
2015,9,18,261,18,36,1.78,9/2015,47.35988,-123.99305
2015,9,18,261,18,37,1.64,9/2015,47.35988,-123.99305
2015,9,18,261,18,38,1.51,9/2015,47.35988,-123.99305
2015,9,18,261,18,39,1.41,9/2015,47.35988,-123.99305
2015,9,18,261,18,40,1.32,9/2015,47.35988,-123.99305
2015,9,18,261,18,41,1.25,9/2015,47.35988,-123.99305
2015,9,18,261,18,42,1.2,9/2015,47.35988,-123.99305
2015,9,18,261,18,43,1.17,9/2015,47.35988,-123.99305
2015,9,18,261,18,44,1.15,9/2015,47.35988,-123.99305
2015,9,18,261,18,45,1.16,9/2015,47.35988,-123.99305
2015,9,18,261,18,46,1.17,9/2015,47.35988,-123.99305
2015,9,18,261,18,47,1.19,9/2015,47.35988,-123.99305
2015,9,18,261,18,48,1.19,9/2015,47.35988,-123.99305
2015,9,18,261,18,49,1.19,9/2015,47.35988,-123.99305
2015,9,18,261,18,50,1.18,9/2015,47.35988,-123.99305
2015,9,18,261,18,51,1.16,9/2015,47.35988,-123.99305
2015,9,18,261,18,52,1.14,9/2015,47.35988,-123.99305
2015,9,18,261,18,53,1.11,9/2015,47.35988,-123.99305
2015,9,18,261,18,54,1.07,9/2015,47.35988,-123.99305
2015,9,18,261,18,55,1.02,9/2015,47.35988,-123.99305
2015,9,18,261,18,56,0.96,9/2015,47.35988,-123.99305
2015,9,18,261,18,57,0.9,9/2015,47.35988,-123.99305
2015,9,18,261,18,58,0.83,9/2015,47.35988,-123.99305
2015,9,18,261,18,59,0.75,9/2015,47.35988,-123.99305
2015,9,18,261,19,0,0.66,9/2015,47.35988,-123.99305
2015,9,18,261,19,1,0.58,9/2015,47.35988,-123.99305
2015,9,18,261,19,2,0.55,9/2015,47.35988,-123.99305
2015,9,18,261,19,3,0.58,9/2015,47.35988,-123.99305
2015,9,18,261,19,4,0.68,9/2015,47.35988,-123.99305
2015,9,18,261,19,5,0.85,9/2015,47.35988,-123.99305
2015,9,18,261,19,6,1.08,9/2015,47.35988,-123.99305
2015,9,18,261,19,7,1.38,9/2015,47.35988,-123.99305
2015,9,18,261,19,8,1.74,9/2015,47.35988,-123.99305
2015,9,18,261,19,9,2.17,9/2015,47.35988,-123.99305
2015,9,18,261,19,10,2.67,9/2015,47.35988,-123.99305
2015,9,18,261,19,11,3.23,9/2015,47.35988,-123.99305
2015,9,18,261,19,12,3.78,9/2015,47.35988,-123.99305
2015,9,18,261,19,13,4.07,9/2015,47.35988,-123.99305
2015,9,18,261,19,14,4.02,9/2015,47.35988,-123.99305
2015,9,18,261,19,15,3.63,9/2015,47.35988,-123.99305
2015,9,18,261,19,16,2.99,9/2015,47.35988,-123.99305
2015,9,18,261,19,17,2.4,9/2015,47.35988,-123.99305
2015,9,18,261,19,18,1.96,9/2015,47.35988,-123.99305
2015,9,18,261,19,19,1.66,9/2015,47.35988,-123.99305
2015,9,18,261,19,20,1.51,9/2015,47.35988,-123.99305
2015,9,18,261,19,21,1.49,9/2015,47.35988,-123.99305
2015,9,18,261,19,22,1.61,9/2015,47.35988,-123.99305
2015,9,18,261,19,23,1.88,9/2015,47.35988,-123.99305
2015,9,18,261,19,24,2.25,9/2015,47.35988,-123.99305
2015,9,18,261,19,25,2.54,9/2015,47.35988,-123.99305
2015,9,18,261,19,26,2.71,9/2015,47.35988,-123.99305
2015,9,18,261,19,27,2.77,9/2015,47.35988,-123.99305
2015,9,18,261,19,28,2.71,9/2015,47.35988,-123.99305
2015,9,18,261,19,29,2.53,9/2015,47.35988,-123.99305
2015,9,18,261,19,30,2.26,9/2015,47.35988,-123.99305
2015,9,18,261,19,31,2,9/2015,47.35988,-123.99305
2015,9,18,261,19,32,1.78,9/2015,47.35988,-123.99305
2015,9,18,261,19,33,1.6,9/2015,47.35988,-123.99305
2015,9,18,261,19,34,1.46,9/2015,47.35988,-123.99305
2015,9,18,261,19,35,1.35,9/2015,47.35988,-123.99305
2015,9,18,261,19,36,1.28,9/2015,47.35988,-123.99305
2015,9,18,261,19,37,1.24,9/2015,47.35988,-123.99305
2015,9,18,261,19,38,1.25,9/2015,47.35988,-123.99305
2015,9,18,261,19,39,1.29,9/2015,47.35988,-123.99305
2015,9,18,261,19,40,1.36,9/2015,47.35988,-123.99305
2015,9,18,261,19,41,1.43,9/2015,47.35988,-123.99305
2015,9,18,261,19,42,1.49,9/2015,47.35988,-123.99305
2015,9,18,261,19,43,1.54,9/2015,47.35988,-123.99305
2015,9,18,261,19,44,1.58,9/2015,47.35988,-123.99305
2015,9,18,261,19,45,1.61,9/2015,47.35988,-123.99305
2015,9,18,261,19,46,1.62,9/2015,47.35988,-123.99305
2015,9,18,261,19,47,1.63,9/2015,47.35988,-123.99305
2015,9,18,261,19,48,1.63,9/2015,47.35988,-123.99305
2015,9,18,261,19,49,1.62,9/2015,47.35988,-123.99305
2015,9,18,261,19,50,1.61,9/2015,47.35988,-123.99305
2015,9,18,261,19,51,1.59,9/2015,47.35988,-123.99305
2015,9,18,261,19,52,1.57,9/2015,47.35988,-123.99305
2015,9,18,261,19,53,1.56,9/2015,47.35988,-123.99305
2015,9,18,261,19,54,1.55,9/2015,47.35988,-123.99305
2015,9,18,261,19,55,1.54,9/2015,47.35988,-123.99305
2015,9,18,261,19,56,1.53,9/2015,47.35988,-123.99305
2015,9,18,261,19,57,1.52,9/2015,47.35988,-123.99305
2015,9,18,261,19,58,1.52,9/2015,47.35988,-123.99305
2015,9,18,261,19,59,1.52,9/2015,47.35988,-123.99305
2015,9,18,261,20,0,1.52,9/2015,47.35988,-123.99305
2015,9,18,261,20,1,1.52,9/2015,47.35988,-123.99305
2015,9,18,261,20,2,1.52,9/2015,47.35988,-123.99305
2015,9,18,261,20,3,1.53,9/2015,47.35988,-123.99305
2015,9,18,261,20,4,1.54,9/2015,47.35988,-123.99305
2015,9,18,261,20,17,3.05,9/2015,47.35988,-123.99305
2015,9,18,261,20,18,3.05,9/2015,47.35988,-123.99305
2015,9,18,261,20,19,3.05,9/2015,47.35988,-123.99305
2015,9,18,261,20,20,3.05,9/2015,47.35988,-123.99305
2015,9,18,261,20,21,3.05,9/2015,47.35988,-123.99305
